ID,Race number,Race number next,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverId,givenName,familyName,dateOfBirth,nationality,constructorId,name_x,nationality.1,results.grid,results.laps,results.status,Circ Count,location,country,lat,lng
15509,416,18,18,1952,3,Belgian Grand Prix,22-06-1952,spa,Circuit de Spa-Francorchamps,32.0,22,R,0.0,moss,Stirling,Moss,17-09-2029,British,era,ERA,British,10,0,Engine,,Spa,Belgium,50.4372,5.97139
15614,417,19,20,1952,4,French Grand Prix,06-07-1952,essarts,Rouen-Les-Essarts,8.0,1,1,9.0,ascari,Alberto,Ascari,13-07-2018,Italian,ferrari,Ferrari,Italian,1,77,Finished,Rouen-Les-Essarts,Rouen,France,49.3306,1.00458
15619,418,19,21,1952,4,French Grand Prix,06-07-1952,essarts,Rouen-Les-Essarts,10.0,2,2,6.0,farina,Nino,Farina,30-10-2006,Italian,ferrari,Ferrari,Italian,2,76,+1 Lap,,Rouen,France,49.3306,1.00458
15628,419,19,19,1952,4,French Grand Prix,06-07-1952,essarts,Rouen-Les-Essarts,12.0,3,3,4.0,taruffi,Piero,Taruffi,12-10-2006,Italian,ferrari,Ferrari,Italian,3,75,+2 Laps,,Rouen,France,49.3306,1.00458
15632,420,19,19,1952,4,French Grand Prix,06-07-1952,essarts,Rouen-Les-Essarts,2.0,4,4,3.0,manzon,Robert,Manzon,12-04-2017,French,gordini,Gordini,French,5,74,+3 Laps,,Rouen,France,49.3306,1.00458
15638,421,19,27,1952,4,French Grand Prix,06-07-1952,essarts,Rouen-Les-Essarts,44.0,5,5,2.0,trintignant,Maurice,Trintignant,30-10-2017,French,simca,Simca,French,6,72,+5 Laps,,Rouen,France,49.3306,1.00458
15640,422,19,57,1952,4,French Grand Prix,06-07-1952,essarts,Rouen-Les-Essarts,22.0,6,6,0.0,collins,Peter,Collins,06-11-1931,British,hwm,HWM,British,8,70,+7 Laps,,Rouen,France,49.3306,1.00458
15645,423,19,52,1952,4,French Grand Prix,06-07-1952,essarts,Rouen-Les-Essarts,4.0,7,7,0.0,behra,Jean,Behra,16-02-2021,French,gordini,Gordini,French,4,70,+7 Laps,,Rouen,France,49.3306,1.00458
15651,424,19,19,1952,4,French Grand Prix,06-07-1952,essarts,Rouen-Les-Essarts,28.0,8,8,0.0,etancelin,Philippe,Ã‰tancelin,1896-12-28,French,maserati,Maserati,Italian,18,70,+7 Laps,,Rouen,France,49.3306,1.00458
15659,425,19,19,1952,4,French Grand Prix,06-07-1952,essarts,Rouen-Les-Essarts,20.0,9,9,0.0,macklin,Lance,Macklin,02-09-2019,British,hwm,HWM,British,14,70,+7 Laps,,Rouen,France,49.3306,1.00458
15663,426,19,19,1952,4,French Grand Prix,06-07-1952,essarts,Rouen-Les-Essarts,24.0,10,10,0.0,cabantous,Yves,Cabantous,08-10-2004,French,hwm,HWM,British,10,68,+9 Laps,,Rouen,France,49.3306,1.00458
15666,427,19,19,1952,4,French Grand Prix,06-07-1952,essarts,Rouen-Les-Essarts,34.0,11,11,0.0,fischer,Rudi,Fischer,19-04-2012,Swiss,ferrari,Ferrari,Italian,17,66,+11 Laps,,Rouen,France,49.3306,1.00458
15667,428,19,19,1952,4,French Grand Prix,06-07-1952,essarts,Rouen-Les-Essarts,34.0,11,11,0.0,hirt,Peter,Hirt,30-03-2010,Swiss,ferrari,Ferrari,Italian,17,66,+11 Laps,,Rouen,France,49.3306,1.00458
15672,429,19,19,1952,4,French Grand Prix,06-07-1952,essarts,Rouen-Les-Essarts,38.0,12,12,0.0,comotti,Franco,Comotti,24-07-2006,Italian,ferrari,Ferrari,Italian,16,63,+14 Laps,,Rouen,France,49.3306,1.00458
15676,430,19,19,1952,4,French Grand Prix,06-07-1952,essarts,Rouen-Les-Essarts,6.0,13,R,0.0,bira,Prince,Bira,15-07-2014,Thai,gordini,Gordini,French,7,56,Axle,,Rouen,France,49.3306,1.00458
15685,431,19,19,1952,4,French Grand Prix,06-07-1952,essarts,Rouen-Les-Essarts,42.0,14,R,0.0,hawthorn,Mike,Hawthorn,10-04-2029,British,cooper,Cooper,British,15,51,Ignition,,Rouen,France,49.3306,1.00458
15687,432,19,19,1952,4,French Grand Prix,06-07-1952,essarts,Rouen-Les-Essarts,16.0,15,R,0.0,graffenried,Toulo,de Graffenried,18-05-2014,Swiss,maserati,Maserati,Italian,12,34,Brakes,,Rouen,France,49.3306,1.00458
15690,433,19,41,1952,4,French Grand Prix,06-07-1952,essarts,Rouen-Les-Essarts,16.0,15,R,0.0,schell,Harry,Schell,29-06-2021,American,maserati,Maserati,Italian,12,34,Brakes,,Rouen,France,49.3306,1.00458
15695,434,19,19,1952,4,French Grand Prix,06-07-1952,essarts,Rouen-Les-Essarts,26.0,16,R,0.0,whitehead,Peter,Whitehead,12-11-2014,British,alta,Alta,British,13,17,Clutch,,Rouen,France,49.3306,1.00458
15697,435,19,19,1952,4,French Grand Prix,06-07-1952,essarts,Rouen-Les-Essarts,14.0,17,R,0.0,rosier,Louis,Rosier,05-11-2005,French,ferrari,Ferrari,Italian,9,17,Engine,,Rouen,France,49.3306,1.00458
15701,436,19,19,1952,4,French Grand Prix,06-07-1952,essarts,Rouen-Les-Essarts,32.0,18,R,0.0,claes,Johnny,Claes,11-08-2016,Belgian,simca,Simca,French,20,15,Engine,,Rouen,France,49.3306,1.00458
15703,437,19,53,1952,4,French Grand Prix,06-07-1952,essarts,Rouen-Les-Essarts,18.0,19,R,0.0,schell,Harry,Schell,29-06-2021,American,maserati,Maserati,Italian,11,7,Gearbox,,Rouen,France,49.3306,1.00458
15704,438,19,19,1952,4,French Grand Prix,06-07-1952,essarts,Rouen-Les-Essarts,40.0,20,R,0.0,carini,Piero,Carini,06-03-2021,Italian,ferrari,Ferrari,Italian,19,2,Engine,,Rouen,France,49.3306,1.00458
15712,340,16,16,1952,1,Swiss Grand Prix,18-05-1952,bremgarten,Circuit Bremgarten,30.0,1,1,9.0,taruffi,Piero,Taruffi,12-10-2006,Italian,ferrari,Ferrari,Italian,2,62,Finished,Circuit Bremgarten,Bern,Switzerland,46.9589,7.40194
15715,341,16,16,1952,1,Swiss Grand Prix,18-05-1952,bremgarten,Circuit Bremgarten,42.0,2,2,6.0,fischer,Rudi,Fischer,19-04-2012,Swiss,ferrari,Ferrari,Italian,5,62,Finished,,Bern,Switzerland,46.9589,7.40194
15718,342,16,43,1952,1,Swiss Grand Prix,18-05-1952,bremgarten,Circuit Bremgarten,6.0,3,3,4.0,behra,Jean,Behra,16-02-2021,French,gordini,Gordini,French,7,61,+1 Lap,,Bern,Switzerland,46.9589,7.40194
15728,343,16,16,1952,1,Swiss Grand Prix,18-05-1952,bremgarten,Circuit Bremgarten,22.0,4,4,3.0,wharton,Ken,Wharton,21-03-2016,British,frazer_nash,Frazer Nash,British,13,60,+2 Laps,,Bern,Switzerland,46.9589,7.40194
15730,344,16,16,1952,1,Swiss Grand Prix,18-05-1952,bremgarten,Circuit Bremgarten,26.0,5,5,2.0,alan_brown,Alan,Brown,20-11-2019,British,cooper,Cooper,British,15,59,+3 Laps,,Bern,Switzerland,46.9589,7.40194
15736,345,16,16,1952,1,Swiss Grand Prix,18-05-1952,bremgarten,Circuit Bremgarten,38.0,6,6,0.0,graffenried,Toulo,de Graffenried,18-05-2014,Swiss,maserati,Maserati,Italian,8,58,+4 Laps,,Bern,Switzerland,46.9589,7.40194
15740,346,16,16,1952,1,Swiss Grand Prix,18-05-1952,bremgarten,Circuit Bremgarten,44.0,7,7,0.0,hirt,Peter,Hirt,30-03-2010,Swiss,ferrari,Ferrari,Italian,19,56,+6 Laps,,Bern,Switzerland,46.9589,7.40194
15744,347,16,16,1952,1,Swiss Grand Prix,18-05-1952,bremgarten,Circuit Bremgarten,24.0,8,8,0.0,brandon,Eric,Brandon,18-07-2020,British,cooper,Cooper,British,17,55,+7 Laps,,Bern,Switzerland,46.9589,7.40194
15749,348,16,41,1952,1,Swiss Grand Prix,18-05-1952,bremgarten,Circuit Bremgarten,10.0,9,R,0.0,bira,Prince,Bira,15-07-2014,Thai,simca,Simca,French,11,52,Engine,,Bern,Switzerland,46.9589,7.40194
15755,350,16,16,1952,1,Swiss Grand Prix,18-05-1952,bremgarten,Circuit Bremgarten,32.0,10,R,0.0,farina,Nino,Farina,30-10-2006,Italian,ferrari,Ferrari,Italian,4,51,Magneto,,Bern,Switzerland,46.9589,7.40194
15758,349,16,16,1952,1,Swiss Grand Prix,18-05-1952,bremgarten,Circuit Bremgarten,32.0,10,R,0.0,simon,AndrÃ©,Simon,05-01-2020,French,ferrari,Ferrari,Italian,4,51,Magneto,,Bern,Switzerland,46.9589,7.40194
15764,351,16,16,1952,1,Swiss Grand Prix,18-05-1952,bremgarten,Circuit Bremgarten,40.0,11,R,0.0,schell,Harry,Schell,29-06-2021,American,maserati,Maserati,Italian,18,31,Engine,,Bern,Switzerland,46.9589,7.40194
15767,352,16,54,1952,1,Swiss Grand Prix,18-05-1952,bremgarten,Circuit Bremgarten,46.0,12,W,0.0,moss,Stirling,Moss,17-09-2029,British,hwm,HWM,British,9,24,Withdrew,,Bern,Switzerland,46.9589,7.40194
15772,353,16,27,1952,1,Swiss Grand Prix,18-05-1952,bremgarten,Circuit Bremgarten,20.0,13,W,0.0,macklin,Lance,Macklin,02-09-2019,British,hwm,HWM,British,12,24,Withdrew,,Bern,Switzerland,46.9589,7.40194
15777,354,16,23,1952,1,Swiss Grand Prix,18-05-1952,bremgarten,Circuit Bremgarten,8.0,14,R,0.0,manzon,Robert,Manzon,12-04-2017,French,gordini,Gordini,French,3,20,Radiator,,Bern,Switzerland,46.9589,7.40194
15783,355,16,16,1952,1,Swiss Grand Prix,18-05-1952,bremgarten,Circuit Bremgarten,28.0,15,R,0.0,farina,Nino,Farina,30-10-2006,Italian,ferrari,Ferrari,Italian,1,16,Magneto,,Bern,Switzerland,46.9589,7.40194
15787,356,16,29,1952,1,Swiss Grand Prix,18-05-1952,bremgarten,Circuit Bremgarten,18.0,16,R,0.0,collins,Peter,Collins,06-11-1931,British,hwm,HWM,British,6,12,Halfshaft,,Bern,Switzerland,46.9589,7.40194
15792,357,16,16,1952,1,Swiss Grand Prix,18-05-1952,bremgarten,Circuit Bremgarten,16.0,17,R,0.0,abecassis,George,Abecassis,21-03-2013,British,hwm,HWM,British,10,12,Halfshaft,,Bern,Switzerland,46.9589,7.40194
15799,358,16,16,1952,1,Swiss Grand Prix,18-05-1952,bremgarten,Circuit Bremgarten,2.0,18,R,0.0,hans_stuck,Hans,von Stuck,27-12-1900,German,afm,AFM,German,14,4,Engine,,Bern,Switzerland,46.9589,7.40194
15801,359,16,16,1952,1,Swiss Grand Prix,18-05-1952,bremgarten,Circuit Bremgarten,4.0,19,R,0.0,ulmen,Toni,Ulmen,25-01-2006,German,veritas,Veritas,German,16,4,Fuel leak,,Bern,Switzerland,46.9589,7.40194
15804,360,16,18,1952,1,Swiss Grand Prix,18-05-1952,bremgarten,Circuit Bremgarten,12.0,20,R,0.0,rosier,Louis,Rosier,05-11-2005,French,ferrari,Ferrari,Italian,20,2,Accident,,Bern,Switzerland,46.9589,7.40194
15806,361,16,16,1952,1,Swiss Grand Prix,18-05-1952,bremgarten,Circuit Bremgarten,50.0,21,R,0.0,terra,Max,de Terra,06-10-2018,Swiss,simca,Simca,French,21,1,Magneto,,Bern,Switzerland,46.9589,7.40194
16090,362,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,98.0,1,1,8.0,ruttman,Troy,Ruttman,11-03-1930,American,kuzma,Kuzma,American,7,200,Finished,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347
16114,363,17,59,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,59.0,2,2,6.0,rathmann,Jim,Rathmann,16-07-2028,American,kurtis_kraft,Kurtis Kraft,American,10,200,Finished,,Indianapolis,USA,39.795,-86.2347
16133,364,17,25,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,18.0,3,3,4.0,hanks,Sam,Hanks,13-07-2014,American,kurtis_kraft,Kurtis Kraft,American,5,200,Finished,,Indianapolis,USA,39.795,-86.2347
16146,365,17,34,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,1.0,4,4,3.0,darter,Duane,Carter,05-05-2013,American,lesovsky,Lesovsky,American,6,200,Finished,,Indianapolis,USA,39.795,-86.2347
16169,366,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,33.0,5,5,2.0,cross,Art,Cross,24-01-2018,American,kurtis_kraft,Kurtis Kraft,American,20,200,Finished,,Indianapolis,USA,39.795,-86.2347
16189,367,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,77.0,6,6,0.0,bryan,Jimmy,Bryan,28-01-2026,American,kurtis_kraft,Kurtis Kraft,American,21,200,Finished,,Indianapolis,USA,39.795,-86.2347
16217,368,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,37.0,7,7,0.0,reece,Jimmy,Reece,17-11-2029,American,kurtis_kraft,Kurtis Kraft,American,23,200,Finished,,Indianapolis,USA,39.795,-86.2347
16227,369,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,54.0,8,8,0.0,george_connor,George,Connor,16-08-2006,American,kurtis_kraft,Kurtis Kraft,American,14,200,Finished,,Indianapolis,USA,39.795,-86.2347
16252,370,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,22.0,9,9,0.0,griffith,Cliff,Griffith,06-02-2016,American,kurtis_kraft,Kurtis Kraft,American,9,200,Finished,,Indianapolis,USA,39.795,-86.2347
16277,371,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,5.0,10,10,0.0,parsons,Johnnie,Parsons,04-07-2018,American,kurtis_kraft,Kurtis Kraft,American,31,200,Finished,,Indianapolis,USA,39.795,-86.2347
16299,372,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,4.0,11,11,0.0,mcgrath,Jack,McGrath,08-10-2019,American,kurtis_kraft,Kurtis Kraft,American,3,200,Finished,,Indianapolis,USA,39.795,-86.2347
16317,373,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,29.0,12,12,0.0,rigsby,Jim,Rigsby,06-06-2023,American,watson,Watson,American,26,200,Finished,,Indianapolis,USA,39.795,-86.2347
16339,374,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,14.0,13,13,0.0,james,Joe,James,23-05-2025,American,kurtis_kraft,Kurtis Kraft,American,16,200,Finished,,Indianapolis,USA,39.795,-86.2347
16361,375,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,7.0,14,14,0.0,schindler,Bill,Schindler,06-03-2009,American,stevens,Stevens,American,15,200,Finished,,Indianapolis,USA,39.795,-86.2347
16374,376,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,65.0,15,15,0.0,fonder,George,Fonder,22-06-2017,American,sherman,Sherman,American,13,197,+3 Laps,,Indianapolis,USA,39.795,-86.2347
16397,377,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,81.0,16,16,0.0,johnson,Eddie,Johnson,10-02-2019,American,trevis,Trevis,American,24,193,+7 Laps,,Indianapolis,USA,39.795,-86.2347
16427,378,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,26.0,17,17,1.0,vukovich,Bill,Vukovich,13-12-2018,American,kurtis_kraft,Kurtis Kraft,American,8,191,Steering,,Indianapolis,USA,39.795,-86.2347
16443,379,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,16.0,18,18,0.0,stevenson,Chuck,Stevenson,15-10-2019,American,kurtis_kraft,Kurtis Kraft,American,11,187,+13 Laps,,Indianapolis,USA,39.795,-86.2347
16450,380,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,2.0,19,19,0.0,banks,Henry,Banks,14-06-2013,American,lesovsky,Lesovsky,American,12,184,+16 Laps,,Indianapolis,USA,39.795,-86.2347
16472,381,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,8.0,20,20,0.0,ayulo,Manny,Ayulo,20-10-2021,American,lesovsky,Lesovsky,American,28,184,+16 Laps,,Indianapolis,USA,39.795,-86.2347
16500,382,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,31.0,21,21,0.0,mcdowell,Johnny,McDowell,29-01-2015,American,kurtis_kraft,Kurtis Kraft,American,33,182,+18 Laps,,Indianapolis,USA,39.795,-86.2347
16522,383,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,48.0,22,R,0.0,webb,Travis,Webb,08-10-2010,American,bromme,Bromme,American,29,162,Oil leak,,Indianapolis,USA,39.795,-86.2347
16537,384,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,34.0,23,R,0.0,ward,Rodger,Ward,10-01-2021,American,kurtis_kraft,Kurtis Kraft,American,22,130,Oil pressure,,Indianapolis,USA,39.795,-86.2347
16538,385,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,27.0,24,R,0.0,bettenhausen,Tony,Bettenhausen,12-09-2016,American,deidt,Deidt,American,30,93,Oil pressure,,Indianapolis,USA,39.795,-86.2347
16557,386,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,36.0,25,R,0.0,nalon,Duke,Nalon,02-03-2013,American,kurtis_kraft,Kurtis Kraft,American,4,84,Supercharger,,Indianapolis,USA,39.795,-86.2347
16572,387,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,73.0,26,R,0.0,sweikert,Bob,Sweikert,20-05-2026,American,kurtis_kraft,Kurtis Kraft,American,32,77,Differential,,Indianapolis,USA,39.795,-86.2347
16574,388,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,28.0,27,R,0.0,agabashian,Fred,Agabashian,21-08-2013,American,kurtis_kraft,Kurtis Kraft,American,1,71,Turbo,,Indianapolis,USA,39.795,-86.2347
16592,389,17,25,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,67.0,28,R,0.0,hartley,Gene,Hartley,28-01-2026,American,kurtis_kraft,Kurtis Kraft,American,18,65,Exhaust,,Indianapolis,USA,39.795,-86.2347
16606,390,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,93.0,29,R,0.0,bob_scott,Bob,Scott,04-10-2028,American,kurtis_kraft,Kurtis Kraft,American,25,49,Transmission,,Indianapolis,USA,39.795,-86.2347
16616,391,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,21.0,30,R,0.0,miller,Chet,Miller,19-07-1902,American,kurtis_kraft,Kurtis Kraft,American,27,41,Supercharger,,Indianapolis,USA,39.795,-86.2347
16622,392,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,12.0,31,R,0.0,ascari,Alberto,Ascari,13-07-2018,Italian,ferrari,Ferrari,Italian,19,40,Wheel,,Indianapolis,USA,39.795,-86.2347
16634,393,17,17,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,55.0,32,R,0.0,ball,Bobby,Ball,26-08-2025,American,stevens,Stevens,American,17,34,Gearbox,,Indianapolis,USA,39.795,-86.2347
16650,394,17,25,1952,2,Indianapolis 500,30-05-1952,indianapolis,Indianapolis Motor Speedway,9.0,33,R,0.0,linden,Andy,Linden,05-04-2022,American,kurtis_kraft,Kurtis Kraft,American,2,20,Oil pump,,Indianapolis,USA,39.795,-86.2347
