ID,Race number,Race number next,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverId,givenName,familyName,dateOfBirth,nationality,constructorId,name_x,nationality.1,results.grid,results.laps,results.status,Circ Count,location,country,lat,lng
5454,23646,971,971,2018,1,Australian Grand Prix,25-03-2018,albert_park,Albert Park Grand Prix Circuit,14.0,5,5,10.0,alonso,Fernando,Alonso,29-07-1981,Spanish,mclaren,McLaren,British,10,58,Finished,,Melbourne,Australia,-37.8497,144.968
5494,23647,971,971,2018,1,Australian Grand Prix,25-03-2018,albert_park,Albert Park Grand Prix Circuit,33.0,6,6,8.0,max_verstappen,Max,Verstappen,30-09-1997,Dutch,red_bull,Red Bull,Austrian,4,58,Finished,,Melbourne,Australia,-37.8497,144.968
5502,23648,971,977,2018,1,Australian Grand Prix,25-03-2018,albert_park,Albert Park Grand Prix Circuit,27.0,7,7,6.0,hulkenberg,Nico,Hülkenberg,19-08-1987,German,renault,Renault,French,7,58,Finished,,Melbourne,Australia,-37.8497,144.968
5523,23649,971,971,2018,1,Australian Grand Prix,25-03-2018,albert_park,Albert Park Grand Prix Circuit,77.0,8,8,4.0,bottas,Valtteri,Bottas,28-08-1989,Finnish,mercedes,Mercedes,German,15,58,Finished,,Melbourne,Australia,-37.8497,144.968
5563,23650,971,974,2018,1,Australian Grand Prix,25-03-2018,albert_park,Albert Park Grand Prix Circuit,2.0,9,9,2.0,vandoorne,Stoffel,Vandoorne,26-03-1992,Belgian,mclaren,McLaren,British,11,58,Finished,,Melbourne,Australia,-37.8497,144.968
5584,23651,971,976,2018,1,Australian Grand Prix,25-03-2018,albert_park,Albert Park Grand Prix Circuit,55.0,10,10,1.0,sainz,Carlos,Sainz,01-09-1994,Spanish,renault,Renault,French,9,58,Finished,,Melbourne,Australia,-37.8497,144.968
5607,23652,971,971,2018,1,Australian Grand Prix,25-03-2018,albert_park,Albert Park Grand Prix Circuit,11.0,11,11,0.0,perez,Sergio,Pérez,26-01-1990,Mexican,force_india,Force India,Indian,12,58,Finished,,Melbourne,Australia,-37.8497,144.968
5625,23653,971,971,2018,1,Australian Grand Prix,25-03-2018,albert_park,Albert Park Grand Prix Circuit,31.0,12,12,0.0,ocon,Esteban,Ocon,17-09-1996,French,force_india,Force India,Indian,14,58,Finished,,Melbourne,Australia,-37.8497,144.968
5642,23654,971,971,2018,1,Australian Grand Prix,25-03-2018,albert_park,Albert Park Grand Prix Circuit,16.0,13,13,0.0,leclerc,Charles,Leclerc,16-10-1997,Monegasque,sauber,Sauber,Swiss,18,58,Finished,,Melbourne,Australia,-37.8497,144.968
5679,23655,971,972,2018,1,Australian Grand Prix,25-03-2018,albert_park,Albert Park Grand Prix Circuit,18.0,14,14,0.0,stroll,Lance,Stroll,29-10-1998,Canadian,williams,Williams,British,13,58,Finished,,Melbourne,Australia,-37.8497,144.968
5689,23656,971,971,2018,1,Australian Grand Prix,25-03-2018,albert_park,Albert Park Grand Prix Circuit,28.0,15,15,0.0,brendon_hartley,Brendon,Hartley,10-11-1989,New Zealander,toro_rosso,Toro Rosso,Italian,16,57,+1 Lap,,Melbourne,Australia,-37.8497,144.968
5711,23657,971,980,2018,1,Australian Grand Prix,25-03-2018,albert_park,Albert Park Grand Prix Circuit,8.0,16,R,0.0,grosjean,Romain,Grosjean,17-04-1986,French,haas,Haas F1 Team,American,6,24,Wheel,,Melbourne,Australia,-37.8497,144.968
5737,23658,971,971,2018,1,Australian Grand Prix,25-03-2018,albert_park,Albert Park Grand Prix Circuit,20.0,17,R,0.0,kevin_magnussen,Kevin,Magnussen,05-10-1992,Danish,haas,Haas F1 Team,American,5,22,Wheel,,Melbourne,Australia,-37.8497,144.968
5758,23659,971,973,2018,1,Australian Grand Prix,25-03-2018,albert_park,Albert Park Grand Prix Circuit,10.0,18,R,0.0,gasly,Pierre,Gasly,07-02-1996,French,toro_rosso,Toro Rosso,Italian,20,13,Engine,,Melbourne,Australia,-37.8497,144.968
5779,23660,971,971,2018,1,Australian Grand Prix,25-03-2018,albert_park,Albert Park Grand Prix Circuit,9.0,19,R,0.0,ericsson,Marcus,Ericsson,02-09-1990,Swedish,sauber,Sauber,Swiss,17,5,Steering,,Melbourne,Australia,-37.8497,144.968
5815,23661,971,974,2018,1,Australian Grand Prix,25-03-2018,albert_park,Albert Park Grand Prix Circuit,35.0,20,R,0.0,sirotkin,Sergey,Sirotkin,27-08-1995,Russian,williams,Williams,British,19,4,Brakes,,Melbourne,Australia,-37.8497,144.968
5866,23722,975,978,2018,5,Spanish Grand Prix,13-05-2018,catalunya,Circuit de Barcelona-Catalunya,44.0,1,1,25.0,hamilton,Lewis,Hamilton,07-01-1985,British,mercedes,Mercedes,German,1,66,Finished,,MontmelÌ_,Spain,41.57,2.26111
5893,23723,975,977,2018,5,Spanish Grand Prix,13-05-2018,catalunya,Circuit de Barcelona-Catalunya,77.0,2,2,18.0,bottas,Valtteri,Bottas,28-08-1989,Finnish,mercedes,Mercedes,German,2,66,Finished,,MontmelÌ_,Spain,41.57,2.26111
5935,23724,975,977,2018,5,Spanish Grand Prix,13-05-2018,catalunya,Circuit de Barcelona-Catalunya,33.0,3,3,15.0,max_verstappen,Max,Verstappen,30-09-1997,Dutch,red_bull,Red Bull,Austrian,5,66,Finished,,MontmelÌ_,Spain,41.57,2.26111
5967,23725,975,984,2018,5,Spanish Grand Prix,13-05-2018,catalunya,Circuit de Barcelona-Catalunya,5.0,4,4,12.0,vettel,Sebastian,Vettel,03-07-1987,German,ferrari,Ferrari,Italian,3,66,Finished,,MontmelÌ_,Spain,41.57,2.26111
5990,23726,975,980,2018,5,Spanish Grand Prix,13-05-2018,catalunya,Circuit de Barcelona-Catalunya,3.0,5,5,10.0,ricciardo,Daniel,Ricciardo,01-07-1989,Australian,red_bull,Red Bull,Austrian,6,66,Finished,,MontmelÌ_,Spain,41.57,2.26111
6010,23727,975,978,2018,5,Spanish Grand Prix,13-05-2018,catalunya,Circuit de Barcelona-Catalunya,20.0,6,6,8.0,kevin_magnussen,Kevin,Magnussen,05-10-1992,Danish,haas,Haas F1 Team,American,7,65,+1 Lap,,MontmelÌ_,Spain,41.57,2.26111
6047,23728,975,988,2018,5,Spanish Grand Prix,13-05-2018,catalunya,Circuit de Barcelona-Catalunya,55.0,7,7,6.0,sainz,Carlos,Sainz,01-09-1994,Spanish,renault,Renault,French,9,65,+1 Lap,,MontmelÌ_,Spain,41.57,2.26111
6054,23729,975,979,2018,5,Spanish Grand Prix,13-05-2018,catalunya,Circuit de Barcelona-Catalunya,14.0,8,8,4.0,alonso,Fernando,Alonso,29-07-1981,Spanish,mclaren,McLaren,British,8,65,+1 Lap,,MontmelÌ_,Spain,41.57,2.26111
6102,23730,975,975,2018,5,Spanish Grand Prix,13-05-2018,catalunya,Circuit de Barcelona-Catalunya,11.0,9,9,2.0,perez,Sergio,Pérez,26-01-1990,Mexican,force_india,Force India,Indian,15,64,+2 Laps,,MontmelÌ_,Spain,41.57,2.26111
6130,23731,975,977,2018,5,Spanish Grand Prix,13-05-2018,catalunya,Circuit de Barcelona-Catalunya,16.0,10,10,1.0,leclerc,Charles,Leclerc,16-10-1997,Monegasque,sauber,Sauber,Swiss,14,64,+2 Laps,,MontmelÌ_,Spain,41.57,2.26111
6161,23732,975,975,2018,5,Spanish Grand Prix,13-05-2018,catalunya,Circuit de Barcelona-Catalunya,18.0,11,11,0.0,stroll,Lance,Stroll,29-10-1998,Canadian,williams,Williams,British,18,64,+2 Laps,,MontmelÌ_,Spain,41.57,2.26111
6175,23733,975,975,2018,5,Spanish Grand Prix,13-05-2018,catalunya,Circuit de Barcelona-Catalunya,28.0,12,12,0.0,brendon_hartley,Brendon,Hartley,10-11-1989,New Zealander,toro_rosso,Toro Rosso,Italian,20,64,+2 Laps,,MontmelÌ_,Spain,41.57,2.26111
6197,23734,975,978,2018,5,Spanish Grand Prix,13-05-2018,catalunya,Circuit de Barcelona-Catalunya,9.0,13,13,0.0,ericsson,Marcus,Ericsson,02-09-1990,Swedish,sauber,Sauber,Swiss,17,64,+2 Laps,,MontmelÌ_,Spain,41.57,2.26111
6245,23735,975,980,2018,5,Spanish Grand Prix,13-05-2018,catalunya,Circuit de Barcelona-Catalunya,35.0,14,14,0.0,sirotkin,Sergey,Sirotkin,27-08-1995,Russian,williams,Williams,British,19,63,+3 Laps,,MontmelÌ_,Spain,41.57,2.26111
6277,23736,975,979,2018,5,Spanish Grand Prix,13-05-2018,catalunya,Circuit de Barcelona-Catalunya,2.0,15,R,0.0,vandoorne,Stoffel,Vandoorne,26-03-1992,Belgian,mclaren,McLaren,British,11,45,Gearbox,,MontmelÌ_,Spain,41.57,2.26111
6299,23737,975,975,2018,5,Spanish Grand Prix,13-05-2018,catalunya,Circuit de Barcelona-Catalunya,31.0,16,R,0.0,ocon,Esteban,Ocon,17-09-1996,French,force_india,Force India,Indian,13,38,Oil leak,,MontmelÌ_,Spain,41.57,2.26111
6325,23738,975,983,2018,5,Spanish Grand Prix,13-05-2018,catalunya,Circuit de Barcelona-Catalunya,7.0,17,R,0.0,raikkonen,Kimi,Räikkönen,17-10-1979,Finnish,ferrari,Ferrari,Italian,4,25,Turbo,,MontmelÌ_,Spain,41.57,2.26111
6348,23739,975,975,2018,5,Spanish Grand Prix,13-05-2018,catalunya,Circuit de Barcelona-Catalunya,8.0,18,R,0.0,grosjean,Romain,Grosjean,17-04-1986,French,haas,Haas F1 Team,American,10,0,Collision,,MontmelÌ_,Spain,41.57,2.26111
6374,23740,975,986,2018,5,Spanish Grand Prix,13-05-2018,catalunya,Circuit de Barcelona-Catalunya,10.0,19,R,0.0,gasly,Pierre,Gasly,07-02-1996,French,toro_rosso,Toro Rosso,Italian,12,0,Collision,,MontmelÌ_,Spain,41.57,2.26111
6401,23741,975,979,2018,5,Spanish Grand Prix,13-05-2018,catalunya,Circuit de Barcelona-Catalunya,27.0,20,R,0.0,hulkenberg,Nico,Hülkenberg,19-08-1987,German,renault,Renault,French,16,0,Collision,,MontmelÌ_,Spain,41.57,2.26111
6532,23742,976,976,2018,6,Monaco Grand Prix,27-05-2018,monaco,Circuit de Monaco,3.0,1,1,25.0,ricciardo,Daniel,Ricciardo,01-07-1989,Australian,red_bull,Red Bull,Austrian,1,78,Finished,,Monte-Carlo,Monaco,43.7347,7.42056
6627,23743,976,982,2018,6,Monaco Grand Prix,27-05-2018,monaco,Circuit de Monaco,5.0,2,2,18.0,vettel,Sebastian,Vettel,03-07-1987,German,ferrari,Ferrari,Italian,2,78,Finished,,Monte-Carlo,Monaco,43.7347,7.42056
6656,23744,976,988,2018,6,Monaco Grand Prix,27-05-2018,monaco,Circuit de Monaco,44.0,3,3,15.0,hamilton,Lewis,Hamilton,07-01-1985,British,mercedes,Mercedes,German,3,78,Finished,,Monte-Carlo,Monaco,43.7347,7.42056
6736,23745,976,986,2018,6,Monaco Grand Prix,27-05-2018,monaco,Circuit de Monaco,7.0,4,4,12.0,raikkonen,Kimi,Räikkönen,17-10-1979,Finnish,ferrari,Ferrari,Italian,4,78,Finished,,Monte-Carlo,Monaco,43.7347,7.42056
6771,23746,976,982,2018,6,Monaco Grand Prix,27-05-2018,monaco,Circuit de Monaco,77.0,5,5,10.0,bottas,Valtteri,Bottas,28-08-1989,Finnish,mercedes,Mercedes,German,5,78,Finished,,Monte-Carlo,Monaco,43.7347,7.42056
6871,23747,976,979,2018,6,Monaco Grand Prix,27-05-2018,monaco,Circuit de Monaco,31.0,6,6,8.0,ocon,Esteban,Ocon,17-09-1996,French,force_india,Force India,Indian,6,78,Finished,,Monte-Carlo,Monaco,43.7347,7.42056
6913,23748,976,976,2018,6,Monaco Grand Prix,27-05-2018,monaco,Circuit de Monaco,10.0,7,7,6.0,gasly,Pierre,Gasly,07-02-1996,French,toro_rosso,Toro Rosso,Italian,10,78,Finished,,Monte-Carlo,Monaco,43.7347,7.42056
6988,23749,976,832,2018,6,Monaco Grand Prix,27-05-2018,monaco,Circuit de Monaco,27.0,8,8,4.0,hulkenberg,Nico,Hülkenberg,19-08-1987,German,renault,Renault,French,11,78,Finished,,Monte-Carlo,Monaco,43.7347,7.42056
7087,23750,976,976,2018,6,Monaco Grand Prix,27-05-2018,monaco,Circuit de Monaco,33.0,9,9,2.0,max_verstappen,Max,Verstappen,30-09-1997,Dutch,red_bull,Red Bull,Austrian,20,78,Finished,,Monte-Carlo,Monaco,43.7347,7.42056
7141,23751,976,987,2018,6,Monaco Grand Prix,27-05-2018,monaco,Circuit de Monaco,55.0,10,10,1.0,sainz,Carlos,Sainz,01-09-1994,Spanish,renault,Renault,French,8,78,Finished,,Monte-Carlo,Monaco,43.7347,7.42056
7173,23752,976,985,2018,6,Monaco Grand Prix,27-05-2018,monaco,Circuit de Monaco,9.0,11,11,0.0,ericsson,Marcus,Ericsson,02-09-1990,Swedish,sauber,Sauber,Swiss,16,78,Finished,,Monte-Carlo,Monaco,43.7347,7.42056
7267,23753,976,976,2018,6,Monaco Grand Prix,27-05-2018,monaco,Circuit de Monaco,11.0,12,12,0.0,perez,Sergio,Pérez,26-01-1990,Mexican,force_india,Force India,Indian,9,78,Finished,,Monte-Carlo,Monaco,43.7347,7.42056
7318,23754,976,977,2018,6,Monaco Grand Prix,27-05-2018,monaco,Circuit de Monaco,20.0,13,13,0.0,kevin_magnussen,Kevin,Magnussen,05-10-1992,Danish,haas,Haas F1 Team,American,19,78,Finished,,Monte-Carlo,Monaco,43.7347,7.42056
7407,23755,976,976,2018,6,Monaco Grand Prix,27-05-2018,monaco,Circuit de Monaco,2.0,14,14,0.0,vandoorne,Stoffel,Vandoorne,26-03-1992,Belgian,mclaren,McLaren,British,12,77,+1 Lap,,Monte-Carlo,Monaco,43.7347,7.42056
7431,23756,976,985,2018,6,Monaco Grand Prix,27-05-2018,monaco,Circuit de Monaco,8.0,15,15,0.0,grosjean,Romain,Grosjean,17-04-1986,French,haas,Haas F1 Team,American,18,77,+1 Lap,,Monte-Carlo,Monaco,43.7347,7.42056
7533,23757,976,982,2018,6,Monaco Grand Prix,27-05-2018,monaco,Circuit de Monaco,35.0,16,16,0.0,sirotkin,Sergey,Sirotkin,27-08-1995,Russian,williams,Williams,British,13,77,+1 Lap,,Monte-Carlo,Monaco,43.7347,7.42056
7602,23758,976,978,2018,6,Monaco Grand Prix,27-05-2018,monaco,Circuit de Monaco,18.0,17,17,0.0,stroll,Lance,Stroll,29-10-1998,Canadian,williams,Williams,British,17,76,+2 Laps,,Monte-Carlo,Monaco,43.7347,7.42056
7642,23759,976,983,2018,6,Monaco Grand Prix,27-05-2018,monaco,Circuit de Monaco,16.0,18,R,0.0,leclerc,Charles,Leclerc,16-10-1997,Monegasque,sauber,Sauber,Swiss,14,70,Collision,,Monte-Carlo,Monaco,43.7347,7.42056
7702,23760,976,977,2018,6,Monaco Grand Prix,27-05-2018,monaco,Circuit de Monaco,28.0,19,R,0.0,brendon_hartley,Brendon,Hartley,10-11-1989,New Zealander,toro_rosso,Toro Rosso,Italian,15,70,Collision,,Monte-Carlo,Monaco,43.7347,7.42056
7730,23761,976,988,2018,6,Monaco Grand Prix,27-05-2018,monaco,Circuit de Monaco,14.0,20,R,0.0,alonso,Fernando,Alonso,29-07-1981,Spanish,mclaren,McLaren,British,7,52,Gearbox,,Monte-Carlo,Monaco,43.7347,7.42056
8107,23822,980,983,2018,10,British Grand Prix,08-07-2018,silverstone,Silverstone Circuit,5.0,1,1,25.0,vettel,Sebastian,Vettel,03-07-1987,German,ferrari,Ferrari,Italian,2,52,Finished,,Silverstone,UK,52.0786,-1.01694
8135,23823,980,983,2018,10,British Grand Prix,08-07-2018,silverstone,Silverstone Circuit,44.0,2,2,18.0,hamilton,Lewis,Hamilton,07-01-1985,British,mercedes,Mercedes,German,1,52,Finished,,Silverstone,UK,52.0786,-1.01694
8201,23824,980,981,2018,10,British Grand Prix,08-07-2018,silverstone,Silverstone Circuit,7.0,3,3,15.0,raikkonen,Kimi,Räikkönen,17-10-1979,Finnish,ferrari,Ferrari,Italian,3,52,Finished,,Silverstone,UK,52.0786,-1.01694
8222,23825,980,983,2018,10,British Grand Prix,08-07-2018,silverstone,Silverstone Circuit,77.0,4,4,12.0,bottas,Valtteri,Bottas,28-08-1989,Finnish,mercedes,Mercedes,German,4,52,Finished,,Silverstone,UK,52.0786,-1.01694
8306,23826,980,980,2018,10,British Grand Prix,08-07-2018,silverstone,Silverstone Circuit,3.0,5,5,10.0,ricciardo,Daniel,Ricciardo,01-07-1989,Australian,red_bull,Red Bull,Austrian,6,52,Finished,,Silverstone,UK,52.0786,-1.01694
8347,23827,980,988,2018,10,British Grand Prix,08-07-2018,silverstone,Silverstone Circuit,27.0,6,6,8.0,hulkenberg,Nico,Hülkenberg,19-08-1987,German,renault,Renault,French,11,52,Finished,,Silverstone,UK,52.0786,-1.01694
8411,23828,980,980,2018,10,British Grand Prix,08-07-2018,silverstone,Silverstone Circuit,31.0,7,7,6.0,ocon,Esteban,Ocon,17-09-1996,French,force_india,Force India,Indian,10,52,Finished,,Silverstone,UK,52.0786,-1.01694
8427,23829,980,982,2018,10,British Grand Prix,08-07-2018,silverstone,Silverstone Circuit,14.0,8,8,4.0,alonso,Fernando,Alonso,29-07-1981,Spanish,mclaren,McLaren,British,13,52,Finished,,Silverstone,UK,52.0786,-1.01694
8500,23830,980,988,2018,10,British Grand Prix,08-07-2018,silverstone,Silverstone Circuit,20.0,9,9,2.0,kevin_magnussen,Kevin,Magnussen,05-10-1992,Danish,haas,Haas F1 Team,American,7,52,Finished,,Silverstone,UK,52.0786,-1.01694
8567,23831,980,986,2018,10,British Grand Prix,08-07-2018,silverstone,Silverstone Circuit,11.0,10,10,1.0,perez,Sergio,Pérez,26-01-1990,Mexican,force_india,Force India,Indian,12,52,Finished,,Silverstone,UK,52.0786,-1.01694
8631,23832,980,980,2018,10,British Grand Prix,08-07-2018,silverstone,Silverstone Circuit,2.0,11,11,0.0,vandoorne,Stoffel,Vandoorne,26-03-1992,Belgian,mclaren,McLaren,British,17,52,Finished,,Silverstone,UK,52.0786,-1.01694
8685,23833,980,980,2018,10,British Grand Prix,08-07-2018,silverstone,Silverstone Circuit,18.0,12,12,0.0,stroll,Lance,Stroll,29-10-1998,Canadian,williams,Williams,British,19,52,Finished,,Silverstone,UK,52.0786,-1.01694
8708,23834,980,985,2018,10,British Grand Prix,08-07-2018,silverstone,Silverstone Circuit,10.0,13,13,0.0,gasly,Pierre,Gasly,07-02-1996,French,toro_rosso,Toro Rosso,Italian,14,52,Finished,,Silverstone,UK,52.0786,-1.01694
8781,23835,980,980,2018,10,British Grand Prix,08-07-2018,silverstone,Silverstone Circuit,35.0,14,14,0.0,sirotkin,Sergey,Sirotkin,27-08-1995,Russian,williams,Williams,British,18,52,Finished,,Silverstone,UK,52.0786,-1.01694
8843,23836,980,980,2018,10,British Grand Prix,08-07-2018,silverstone,Silverstone Circuit,33.0,15,R,0.0,max_verstappen,Max,Verstappen,30-09-1997,Dutch,red_bull,Red Bull,Austrian,5,46,Brakes,,Silverstone,UK,52.0786,-1.01694
8864,23837,980,980,2018,10,British Grand Prix,08-07-2018,silverstone,Silverstone Circuit,8.0,16,R,0.0,grosjean,Romain,Grosjean,17-04-1986,French,haas,Haas F1 Team,American,8,37,Collision,,Silverstone,UK,52.0786,-1.01694
8932,23838,980,986,2018,10,British Grand Prix,08-07-2018,silverstone,Silverstone Circuit,55.0,17,R,0.0,sainz,Carlos,Sainz,01-09-1994,Spanish,renault,Renault,French,16,37,Collision,,Silverstone,UK,52.0786,-1.01694
8964,23839,980,980,2018,10,British Grand Prix,08-07-2018,silverstone,Silverstone Circuit,9.0,18,R,0.0,ericsson,Marcus,Ericsson,02-09-1990,Swedish,sauber,Sauber,Swiss,15,31,Accident,,Silverstone,UK,52.0786,-1.01694
9032,23840,980,980,2018,10,British Grand Prix,08-07-2018,silverstone,Silverstone Circuit,16.0,19,R,0.0,leclerc,Charles,Leclerc,16-10-1997,Monegasque,sauber,Sauber,Swiss,9,18,Tyre,,Silverstone,UK,52.0786,-1.01694
9077,23841,980,986,2018,10,British Grand Prix,08-07-2018,silverstone,Silverstone Circuit,28.0,20,R,0.0,brendon_hartley,Brendon,Hartley,10-11-1989,New Zealander,toro_rosso,Toro Rosso,Italian,0,1,Power Unit,,Silverstone,UK,52.0786,-1.01694
9367,23962,987,987,2018,17,Japanese Grand Prix,07-10-2018,suzuka,Suzuka Circuit,44.0,1,1,25.0,hamilton,Lewis,Hamilton,07-01-1985,British,mercedes,Mercedes,German,1,53,Finished,,Suzuka,Japan,34.8431,136.541
9388,23963,987,987,2018,17,Japanese Grand Prix,07-10-2018,suzuka,Suzuka Circuit,77.0,2,2,18.0,bottas,Valtteri,Bottas,28-08-1989,Finnish,mercedes,Mercedes,German,2,53,Finished,,Suzuka,Japan,34.8431,136.541
9440,23964,987,987,2018,17,Japanese Grand Prix,07-10-2018,suzuka,Suzuka Circuit,33.0,3,3,15.0,max_verstappen,Max,Verstappen,30-09-1997,Dutch,red_bull,Red Bull,Austrian,3,53,Finished,,Suzuka,Japan,34.8431,136.541
9468,23965,987,987,2018,17,Japanese Grand Prix,07-10-2018,suzuka,Suzuka Circuit,3.0,4,4,12.0,ricciardo,Daniel,Ricciardo,01-07-1989,Australian,red_bull,Red Bull,Austrian,15,53,Finished,,Suzuka,Japan,34.8431,136.541
9497,23966,987,987,2018,17,Japanese Grand Prix,07-10-2018,suzuka,Suzuka Circuit,7.0,5,5,10.0,raikkonen,Kimi,Räikkönen,17-10-1979,Finnish,ferrari,Ferrari,Italian,4,53,Finished,,Suzuka,Japan,34.8431,136.541
9527,23967,987,987,2018,17,Japanese Grand Prix,07-10-2018,suzuka,Suzuka Circuit,5.0,6,6,8.0,vettel,Sebastian,Vettel,03-07-1987,German,ferrari,Ferrari,Italian,8,53,Finished,,Suzuka,Japan,34.8431,136.541
9555,23968,987,987,2018,17,Japanese Grand Prix,07-10-2018,suzuka,Suzuka Circuit,11.0,7,7,6.0,perez,Sergio,Pérez,26-01-1990,Mexican,force_india,Force India,Indian,9,53,Finished,,Suzuka,Japan,34.8431,136.541
9569,23969,987,987,2018,17,Japanese Grand Prix,07-10-2018,suzuka,Suzuka Circuit,8.0,8,8,4.0,grosjean,Romain,Grosjean,17-04-1986,French,haas,Haas F1 Team,American,5,53,Finished,,Suzuka,Japan,34.8431,136.541
9609,23970,987,987,2018,17,Japanese Grand Prix,07-10-2018,suzuka,Suzuka Circuit,31.0,9,9,2.0,ocon,Esteban,Ocon,17-09-1996,French,force_india,Force India,Indian,11,53,Finished,,Suzuka,Japan,34.8431,136.541
9638,23971,987,987,2018,17,Japanese Grand Prix,07-10-2018,suzuka,Suzuka Circuit,55.0,10,10,1.0,sainz,Carlos,Sainz,01-09-1994,Spanish,renault,Renault,French,13,52,+1 Lap,,Suzuka,Japan,34.8431,136.541
9657,23972,987,987,2018,17,Japanese Grand Prix,07-10-2018,suzuka,Suzuka Circuit,10.0,11,11,0.0,gasly,Pierre,Gasly,07-02-1996,French,toro_rosso,Toro Rosso,Italian,7,52,+1 Lap,,Suzuka,Japan,34.8431,136.541
9684,23973,987,988,2018,17,Japanese Grand Prix,07-10-2018,suzuka,Suzuka Circuit,9.0,12,12,0.0,ericsson,Marcus,Ericsson,02-09-1990,Swedish,sauber,Sauber,Swiss,20,52,+1 Lap,,Suzuka,Japan,34.8431,136.541
9712,23974,987,987,2018,17,Japanese Grand Prix,07-10-2018,suzuka,Suzuka Circuit,28.0,13,13,0.0,brendon_hartley,Brendon,Hartley,10-11-1989,New Zealander,toro_rosso,Toro Rosso,Italian,6,52,+1 Lap,,Suzuka,Japan,34.8431,136.541
9734,23975,987,987,2018,17,Japanese Grand Prix,07-10-2018,suzuka,Suzuka Circuit,14.0,14,14,0.0,alonso,Fernando,Alonso,29-07-1981,Spanish,mclaren,McLaren,British,18,52,+1 Lap,,Suzuka,Japan,34.8431,136.541
9787,23976,987,987,2018,17,Japanese Grand Prix,07-10-2018,suzuka,Suzuka Circuit,2.0,15,15,0.0,vandoorne,Stoffel,Vandoorne,26-03-1992,Belgian,mclaren,McLaren,British,19,52,+1 Lap,,Suzuka,Japan,34.8431,136.541
9813,23977,987,987,2018,17,Japanese Grand Prix,07-10-2018,suzuka,Suzuka Circuit,35.0,16,16,0.0,sirotkin,Sergey,Sirotkin,27-08-1995,Russian,williams,Williams,British,17,52,+1 Lap,,Suzuka,Japan,34.8431,136.541
9845,23978,987,987,2018,17,Japanese Grand Prix,07-10-2018,suzuka,Suzuka Circuit,18.0,17,17,0.0,stroll,Lance,Stroll,29-10-1998,Canadian,williams,Williams,British,14,52,+1 Lap,,Suzuka,Japan,34.8431,136.541
9869,23979,987,987,2018,17,Japanese Grand Prix,07-10-2018,suzuka,Suzuka Circuit,16.0,18,R,0.0,leclerc,Charles,Leclerc,16-10-1997,Monegasque,sauber,Sauber,Swiss,10,38,Mechanical,,Suzuka,Japan,34.8431,136.541
9890,23980,987,888,2018,17,Japanese Grand Prix,07-10-2018,suzuka,Suzuka Circuit,27.0,19,R,0.0,hulkenberg,Nico,Hülkenberg,19-08-1987,German,renault,Renault,French,16,37,Engine,,Suzuka,Japan,34.8431,136.541
9923,23981,987,987,2018,17,Japanese Grand Prix,07-10-2018,suzuka,Suzuka Circuit,20.0,20,R,0.0,kevin_magnussen,Kevin,Magnussen,05-10-1992,Danish,haas,Haas F1 Team,American,12,8,Collision damage,,Suzuka,Japan,34.8431,136.541
10066,23902,984,985,2018,14,Italian Grand Prix,02-09-2018,monza,Autodromo Nazionale di Monza,44.0,1,1,25.0,hamilton,Lewis,Hamilton,07-01-1985,British,mercedes,Mercedes,German,3,53,Finished,,Monza,Italy,45.6156,9.28111
10161,23903,984,984,2018,14,Italian Grand Prix,02-09-2018,monza,Autodromo Nazionale di Monza,7.0,2,2,18.0,raikkonen,Kimi,Räikkönen,17-10-1979,Finnish,ferrari,Ferrari,Italian,1,53,Finished,,Monza,Italy,45.6156,9.28111
10188,23904,984,984,2018,14,Italian Grand Prix,02-09-2018,monza,Autodromo Nazionale di Monza,77.0,3,3,15.0,bottas,Valtteri,Bottas,28-08-1989,Finnish,mercedes,Mercedes,German,4,53,Finished,,Monza,Italy,45.6156,9.28111
10310,23905,984,988,2018,14,Italian Grand Prix,02-09-2018,monza,Autodromo Nazionale di Monza,5.0,4,4,12.0,vettel,Sebastian,Vettel,03-07-1987,German,ferrari,Ferrari,Italian,2,53,Finished,,Monza,Italy,45.6156,9.28111
10379,23906,984,986,2018,14,Italian Grand Prix,02-09-2018,monza,Autodromo Nazionale di Monza,33.0,5,5,10.0,max_verstappen,Max,Verstappen,30-09-1997,Dutch,red_bull,Red Bull,Austrian,5,53,Finished,,Monza,Italy,45.6156,9.28111
10424,23907,984,984,2018,14,Italian Grand Prix,02-09-2018,monza,Autodromo Nazionale di Monza,31.0,6,7,8.0,ocon,Esteban,Ocon,17-09-1996,French,force_india,Force India,Indian,8,53,Finished,,Monza,Italy,45.6156,9.28111
10494,23908,984,987,2018,14,Italian Grand Prix,02-09-2018,monza,Autodromo Nazionale di Monza,11.0,7,8,6.0,perez,Sergio,Pérez,26-01-1990,Mexican,force_india,Force India,Indian,14,53,Finished,,Monza,Italy,45.6156,9.28111
10578,23909,984,985,2018,14,Italian Grand Prix,02-09-2018,monza,Autodromo Nazionale di Monza,55.0,8,9,4.0,sainz,Carlos,Sainz,01-09-1994,Spanish,renault,Renault,French,7,53,Finished,,Monza,Italy,45.6156,9.28111
10643,23910,984,984,2018,14,Italian Grand Prix,02-09-2018,monza,Autodromo Nazionale di Monza,18.0,9,10,2.0,stroll,Lance,Stroll,29-10-1998,Canadian,williams,Williams,British,10,52,+1 Lap,,Monza,Italy,45.6156,9.28111
