ID,Race number,Race number next,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverId,givenName,familyName,dateOfBirth,nationality,constructorId,name_x,nationality.1,results.grid,results.laps,results.status,Circ Count,location,country,lat,lng
15822,113,6,6,1950,6,French Grand Prix,02-07-1950,reims,Reims-Gueux,4.0,2,2,6.0,fagioli,Luigi,Fagioli,1898-06-09,Italian,alfa,Alfa Romeo,Italian,3,64,Finished,,Reims,France,49.2542,3.93083
15842,114,6,6,1950,6,French Grand Prix,02-07-1950,reims,Reims-Gueux,14.0,3,3,4.0,whitehead,Peter,Whitehead,12-11-2014,British,ferrari,Ferrari,Italian,18,61,+3 Laps,,Reims,France,49.2542,3.93083
15850,115,6,19,1950,6,French Grand Prix,02-07-1950,reims,Reims-Gueux,44.0,4,4,3.0,manzon,Robert,Manzon,12-04-2017,French,simca,Simca,French,12,61,+3 Laps,,Reims,France,49.2542,3.93083
15854,116,6,6,1950,6,French Grand Prix,02-07-1950,reims,Reims-Gueux,16.0,5,5,1.0,chaboud,Eugene,Chaboud,12-04-2007,French,lago,Talbot-Lago,French,4,59,+5 Laps,,Reims,France,49.2542,3.93083
15861,117,6,7,1950,6,French Grand Prix,02-07-1950,reims,Reims-Gueux,16.0,5,5,1.0,etancelin,Philippe,Ã‰tancelin,1896-12-28,French,lago,Talbot-Lago,French,4,59,+5 Laps,,Reims,France,49.2542,3.93083
15873,119,6,6,1950,6,French Grand Prix,02-07-1950,reims,Reims-Gueux,26.0,6,6,0.0,pozzi,Charles,Pozzi,27-08-2009,French,lago,Talbot-Lago,French,15,56,+8 Laps,,Reims,France,49.2542,3.93083
15874,118,6,53,1950,6,French Grand Prix,02-07-1950,reims,Reims-Gueux,26.0,6,6,0.0,rosier,Louis,Rosier,05-11-2005,French,lago,Talbot-Lago,French,15,56,+8 Laps,,Reims,France,49.2542,3.93083
15884,120,6,6,1950,6,French Grand Prix,02-07-1950,reims,Reims-Gueux,2.0,7,7,0.0,farina,Nino,Farina,30-10-2006,Italian,alfa,Alfa Romeo,Italian,2,55,Fuel pump,,Reims,France,49.2542,3.93083
15892,121,6,14,1950,6,French Grand Prix,02-07-1950,reims,Reims-Gueux,18.0,8,8,0.0,cabantous,Yves,Cabantous,08-10-2004,French,lago,Talbot-Lago,French,5,52,+12 Laps,,Reims,France,49.2542,3.93083
15906,122,6,13,1950,6,French Grand Prix,02-07-1950,reims,Reims-Gueux,22.0,9,R,0.0,levegh,Pierre,Levegh,22-12-2005,French,lago,Talbot-Lago,French,9,36,Engine,,Reims,France,49.2542,3.93083
15914,123,6,6,1950,6,French Grand Prix,02-07-1950,reims,Reims-Gueux,40.0,10,R,0.0,bonetto,Felice,Bonetto,09-06-1903,Italian,maserati,Maserati,Italian,10,14,Engine,,Reims,France,49.2542,3.93083
15925,124,6,13,1950,6,French Grand Prix,02-07-1950,reims,Reims-Gueux,42.0,11,R,0.0,claes,Johnny,Claes,11-08-2016,Belgian,lago,Talbot-Lago,French,14,11,Overheating,,Reims,France,49.2542,3.93083
15943,125,6,6,1950,6,French Grand Prix,02-07-1950,reims,Reims-Gueux,20.0,12,R,0.0,rosier,Louis,Rosier,05-11-2005,French,lago,Talbot-Lago,French,6,10,Overheating,,Reims,France,49.2542,3.93083
15953,126,6,6,1950,6,French Grand Prix,02-07-1950,reims,Reims-Gueux,32.0,13,R,0.0,reg_parnell,Reg,Parnell,02-07-2011,British,maserati,Maserati,Italian,11,9,Engine,,Reims,France,49.2542,3.93083
15967,127,6,6,1950,6,French Grand Prix,02-07-1950,reims,Reims-Gueux,28.0,14,R,0.0,rol,Franco,Rol,05-06-2008,Italian,maserati,Maserati,Italian,7,6,Engine,,Reims,France,49.2542,3.93083
15971,128,6,28,1950,6,French Grand Prix,02-07-1950,reims,Reims-Gueux,30.0,15,R,0.0,chiron,Louis,Chiron,1899-08-03,Monegasque,maserati,Maserati,Italian,13,6,Engine,,Reims,France,49.2542,3.93083
15986,129,6,6,1950,6,French Grand Prix,02-07-1950,reims,Reims-Gueux,34.0,16,R,0.0,hampshire,David,Hampshire,29-12-2017,British,maserati,Maserati,Italian,17,5,Engine,,Reims,France,49.2542,3.93083
15998,130,6,6,1950,6,French Grand Prix,02-07-1950,reims,Reims-Gueux,12.0,17,R,0.0,sommer,Raymond,Sommer,31-08-2006,French,lago,Talbot-Lago,French,16,4,Overheating,,Reims,France,49.2542,3.93083
16009,131,6,6,1950,6,French Grand Prix,02-07-1950,reims,Reims-Gueux,36.0,18,R,0.0,gonzalez,JosÃ© FroilÃ¡n,Gonzalez,05-10-2022,Argentine,maserati,Maserati,Italian,8,3,Engine,,Reims,France,49.2542,3.93083
16088,45,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,1.0,1,1,9.0,parsons,Johnnie,Parsons,04-07-2018,American,kurtis_kraft,Kurtis Kraft,American,5,138,Finished,Indianapolis Motor Speedway,Indianapolis,USA,39.795,-86.2347
16110,46,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,3.0,2,2,6.0,holland,Bill,Holland,18-12-2007,American,deidt,Deidt,American,10,137,+1 Lap,,Indianapolis,USA,39.795,-86.2347
16139,47,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,31.0,3,3,4.0,rose,Mauri,Rose,26-05-2006,American,deidt,Deidt,American,3,137,+1 Lap,,Indianapolis,USA,39.795,-86.2347
16148,48,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,54.0,4,4,3.0,green,Cecil,Green,30-09-2019,American,kurtis_kraft,Kurtis Kraft,American,12,137,+1 Lap,,Indianapolis,USA,39.795,-86.2347
16166,49,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,17.0,5,5,1.0,bettenhausen,Tony,Bettenhausen,12-09-2016,American,kurtis_kraft,Kurtis Kraft,American,9,136,+2 Laps,,Indianapolis,USA,39.795,-86.2347
16167,50,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,17.0,5,5,1.0,chitwood,Joie,Chitwood,14-04-2012,American,kurtis_kraft,Kurtis Kraft,American,9,136,+2 Laps,,Indianapolis,USA,39.795,-86.2347
16201,51,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,8.0,6,6,0.0,wallard,Lee,Wallard,07-09-2010,American,moore,Moore,American,23,136,+2 Laps,,Indianapolis,USA,39.795,-86.2347
16207,52,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,98.0,7,7,0.0,faulkner,Walt,Faulkner,16-02-2020,American,kurtis_kraft,Kurtis Kraft,American,1,135,+3 Laps,,Indianapolis,USA,39.795,-86.2347
16226,53,3,17,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,5.0,8,8,0.0,george_connor,George,Connor,16-08-2006,American,lesovsky,Lesovsky,American,4,135,+3 Laps,,Indianapolis,USA,39.795,-86.2347
16259,54,3,77,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,7.0,9,9,0.0,paul_russo,Paul,Russo,10-04-2014,American,nichels,Nichels,American,19,135,+3 Laps,,Indianapolis,USA,39.795,-86.2347
16268,55,3,44,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,59.0,10,10,0.0,flaherty,Pat,Flaherty,06-01-2026,American,kurtis_kraft,Kurtis Kraft,American,11,135,+3 Laps,,Indianapolis,USA,39.795,-86.2347
16290,56,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,2.0,11,11,0.0,fohr,Myron,Fohr,17-06-2012,American,marchese,Marchese,American,16,133,+5 Laps,,Indianapolis,USA,39.795,-86.2347
16308,57,3,87,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,18.0,12,12,0.0,darter,Duane,Carter,05-05-2013,American,stevens,Stevens,American,13,133,+5 Laps,,Indianapolis,USA,39.795,-86.2347
16336,58,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,15.0,13,13,0.0,hellings,Mack,Hellings,14-09-2015,American,kurtis_kraft,Kurtis Kraft,American,26,132,+6 Laps,,Indianapolis,USA,39.795,-86.2347
16356,59,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,49.0,14,14,0.0,mcgrath,Jack,McGrath,08-10-2019,American,kurtis_kraft,Kurtis Kraft,American,6,131,Spun off,,Indianapolis,USA,39.795,-86.2347
16382,60,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,55.0,15,15,0.0,ruttman,Troy,Ruttman,11-03-1930,American,lesovsky,Lesovsky,American,24,130,+8 Laps,,Indianapolis,USA,39.795,-86.2347
16396,61,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,75.0,16,16,0.0,hartley,Gene,Hartley,28-01-2026,American,langley,Langley,American,31,128,+10 Laps,,Indianapolis,USA,39.795,-86.2347
16411,62,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,22.0,17,17,0.0,davies,Jimmy,Davies,08-08-2029,American,ewing,Ewing,American,27,128,+10 Laps,,Indianapolis,USA,39.795,-86.2347
16435,63,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,62.0,18,18,0.0,mcdowell,Johnny,McDowell,29-01-2015,American,kurtis_kraft,Kurtis Kraft,American,33,128,+10 Laps,,Indianapolis,USA,39.795,-86.2347
16451,64,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,4.0,19,19,0.0,walt_brown,Walt,Brown,30-12-2011,American,kurtis_kraft,Kurtis Kraft,American,20,127,+11 Laps,,Indianapolis,USA,39.795,-86.2347
16491,65,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,21.0,20,20,0.0,webb,Travis,Webb,08-10-2010,American,maserati,Maserati,Italian,14,126,+12 Laps,,Indianapolis,USA,39.795,-86.2347
16498,66,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,81.0,21,21,0.0,hoyt,Jerry,Hoyt,29-01-2029,American,kurtis_kraft,Kurtis Kraft,American,15,125,+13 Laps,,Indianapolis,USA,39.795,-86.2347
16507,67,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,27.0,22,22,0.0,ader,Walt,Ader,15-12-2013,American,rae,Rae,American,29,123,+15 Laps,,Indianapolis,USA,39.795,-86.2347
16528,68,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,77.0,23,23,0.0,holmes,Jackie,Holmes,04-09-2020,American,olson,Olson,American,30,123,Spun off,,Indianapolis,USA,39.795,-86.2347
16547,69,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,76.0,24,24,0.0,rathmann,Jim,Rathmann,16-07-2028,American,wetteroth,Wetteroth,American,28,122,+16 Laps,,Indianapolis,USA,39.795,-86.2347
16551,70,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,12.0,25,R,0.0,banks,Henry,Banks,14-06-2013,American,maserati,Maserati,Italian,21,112,Oil line,,Indianapolis,USA,39.795,-86.2347
16571,71,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,67.0,26,R,0.0,schindler,Bill,Schindler,06-03-2009,American,snowberger,Snowberger,American,22,111,Transmission,,Indianapolis,USA,39.795,-86.2347
16576,73,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,24.0,27,R,0.0,cantrell,Bill,Cantrell,31-01-2008,American,adams,Adams,American,17,108,Oil pressure,,Indianapolis,USA,39.795,-86.2347
16581,72,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,24.0,27,R,0.0,levrett,Bayliss,Levrett,14-02-2014,American,adams,Adams,American,17,108,Oil pressure,,Indianapolis,USA,39.795,-86.2347
16586,74,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,28.0,28,R,0.0,agabashian,Fred,Agabashian,21-08-2013,American,kurtis_kraft,Kurtis Kraft,American,2,64,Oil leak,,Indianapolis,USA,39.795,-86.2347
16602,75,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,61.0,29,R,0.0,jackson,Jimmy,Jackson,25-07-2010,American,kurtis_kraft,Kurtis Kraft,American,32,52,Supercharger,,Indianapolis,USA,39.795,-86.2347
16613,76,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,23.0,30,R,0.0,hanks,Sam,Hanks,13-07-2014,American,kurtis_kraft,Kurtis Kraft,American,25,42,Oil pressure,,Indianapolis,USA,39.795,-86.2347
16623,77,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,14.0,31,R,0.0,bettenhausen,Tony,Bettenhausen,12-09-2016,American,deidt,Deidt,American,8,30,Wheel bearing,,Indianapolis,USA,39.795,-86.2347
16638,78,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,45.0,32,R,0.0,dick_rathmann,Dick,Rathmann,06-01-2024,American,watson,Watson,American,18,25,Stalled,,Indianapolis,USA,39.795,-86.2347
16646,79,3,3,1950,3,Indianapolis 500,30-05-1950,indianapolis,Indianapolis Motor Speedway,69.0,33,R,0.0,dinsmore,Duke,Dinsmore,10-04-2013,American,kurtis_kraft,Kurtis Kraft,American,7,10,Oil leak,,Indianapolis,USA,39.795,-86.2347
